district,year,mean_start_day,start_date,mean_growing_period
Nkeyema,2017,330.0,November 26,154.0888888888889
Nkeyema,2018,317.9555555555556,November 13,178.55555555555554
Nkeyema,2019,341.97777777777776,December 07,141.0222222222222
Nkeyema,2020,337.02222222222224,December 03,152.04444444444445
Nkeyema,2021,321.0,November 17,152.9777777777778
Nsama,2000,306.6373626373626,November 02,192.45054945054943
Nsama,2001,298.967032967033,October 25,191.9120879120879
Nsama,2002,308.7692307692308,November 04,188.78021978021977
Nsama,2003,333.032967032967,November 29,165.0989010989011
Nsama,2004,301.64835164835165,October 28,203.8021978021978
Nsama,2005,303.7032967032967,October 30,188.43956043956044
Nsama,2006,306.1978021978022,November 02,229.72527472527472
Nsama,2007,296.7912087912088,October 23,205.65934065934067
Nsama,2008,297.38461538461536,October 24,204.3186813186813
Nsama,2009,308.2087912087912,November 04,189.95604395604397
Nsama,2010,302.3296703296703,October 29,193.3186813186813
Nsama,2011,336.7472527472528,December 02,162.71428571428572
Nsama,2012,303.15384615384613,October 30,212.6703296703297
Nsama,2013,297.04395604395603,October 24,188.17582417582415
Nsama,2014,324.5934065934066,November 20,163.26373626373626
Nsama,2015,324.27472527472526,November 20,181.62637362637363
Nsama,2016,320.9010989010989,November 16,194.13186813186812
Nsama,2017,322.2087912087912,November 18,158.72527472527472
Nsama,2018,299.31868131868134,October 26,200.62637362637363
Nsama,2019,342.9450549450549,December 08,174.84615384615384
Nsama,2020,328.31868131868134,November 24,180.8901098901099
Nsama,2021,320.967032967033,November 16,176.12087912087912
Nyimba,2000,309.12598425196853,November 05,182.9055118110236
Nyimba,2001,323.7165354330709,November 19,160.45669291338584
Nyimba,2002,343.5196850393701,December 09,140.7007874015748
Nyimba,2003,339.20472440944883,December 05,152.6535433070866
Nyimba,2004,309.1496062992126,November 05,192.4015748031496
Nyimba,2005,335.7716535433071,December 01,102.61417322834646
Nyimba,2006,322.61417322834643,November 18,168.17322834645668
Nyimba,2007,326.3543307086614,November 22,147.99212598425197
Nyimba,2008,322.5748031496063,November 18,165.251968503937
Nyimba,2009,317.748031496063,November 13,165.43307086614172
Nyimba,2010,327.3622047244094,November 23,152.21259842519686
Nyimba,2011,350.5984251968504,December 16,120.26771653543308
Nyimba,2012,314.2992125984252,November 10,173.5275590551181
Nyimba,2013,331.8582677165354,November 27,141.44094488188978
Nyimba,2014,326.1968503937008,November 22,156.251968503937
Nyimba,2015,324.488188976378,November 20,153.4015748031496
Nyimba,2016,328.53543307086613,November 24,160.41732283464566
Nyimba,2017,330.3543307086614,November 26,159.38582677165354
Nyimba,2018,332.40944881889766,November 28,167.96850393700788
Nyimba,2019,250.84251968503932,September 07,140.8503937007874
Nyimba,2020,334.76377952755905,November 30,159.37007874015748
Nyimba,2021,326.0551181102362,November 22,140.84251968503938
Pemba,2000,320.36,November 16,195.2
Pemba,2001,321.96,November 17,165.68
Pemba,2002,347.0,December 13,106.12
Pemba,2003,332.4,November 28,158.48
Pemba,2004,334.16,November 30,156.04
Pemba,2005,332.48,November 28,131.64
Pemba,2006,322.88,November 18,159.88
Pemba,2007,315.0,November 11,169.0
Pemba,2008,320.68,November 16,159.76
Pemba,2009,314.28,November 10,162.68
Pemba,2010,328.72,November 24,162.56
Pemba,2011,342.64,December 08,117.56
Pemba,2012,334.24,November 30,137.08
Pemba,2013,336.28,December 02,148.0
Pemba,2014,296.4,October 23,164.92
Pemba,2015,323.24,November 19,150.32
Pemba,2016,328.2,November 24,150.72
Pemba,2017,331.32,November 27,149.24
Pemba,2018,324.44,November 20,172.4
Pemba,2019,4.04,January 04,104.36
Pemba,2020,21.04,January 21,92.32
Pemba,2021,322.2,November 18,155.96
Petauke,2000,309.3068181818182,November 05,185.39772727272728
Petauke,2001,322.8068181818182,November 18,162.8068181818182
Petauke,2002,337.52272727272725,December 03,149.10227272727272
Petauke,2003,335.9886363636364,December 01,155.07954545454547
Petauke,2004,309.82954545454544,November 05,195.0340909090909
Petauke,2005,335.1136363636364,December 01,109.86363636363636
Petauke,2006,321.375,November 17,182.0909090909091
Petauke,2007,336.53409090909093,December 02,141.625
Petauke,2008,322.375,November 18,160.9431818181818
Petauke,2009,318.5113636363636,November 14,176.52272727272728
Petauke,2010,327.1363636363636,November 23,157.13636363636363
Petauke,2011,351.03409090909093,December 17,124.125
Petauke,2012,311.0,November 07,177.63636363636363
Petauke,2013,334.1818181818182,November 30,144.4318181818182
Petauke,2014,325.6136363636364,November 21,160.1931818181818
Petauke,2015,325.95454545454544,November 21,154.9318181818182
Petauke,2016,329.1818181818182,November 25,161.27272727272728
Petauke,2017,330.10227272727275,November 26,161.42045454545453
Petauke,2018,331.0113636363636,November 27,169.0568181818182
Petauke,2019,306.9886363636364,November 02,146.89772727272728
Petauke,2020,334.9318181818182,November 30,166.5
Petauke,2021,326.97727272727275,November 22,141.76136363636363
Rufunsa,2000,317.1913043478261,November 13,178.1478260869565
Rufunsa,2001,322.55652173913046,November 18,157.58260869565217
Rufunsa,2002,346.2,December 12,104.34782608695652
Rufunsa,2003,334.9391304347826,November 30,153.26956521739132
Rufunsa,2004,328.3565217391304,November 24,156.4695652173913
Rufunsa,2005,334.5130434782609,November 30,118.01739130434784
Rufunsa,2006,341.8695652173913,December 07,141.16521739130434
Rufunsa,2007,331.9217391304348,November 27,138.23478260869564
Rufunsa,2008,329.7304347826087,November 25,162.44347826086957
Rufunsa,2009,317.495652173913,November 13,162.54782608695652
Rufunsa,2010,328.0,November 24,154.0
Rufunsa,2011,348.7652173913044,December 14,111.44347826086955
Rufunsa,2012,335.16521739130434,December 01,150.55652173913043
Rufunsa,2013,336.4,December 02,133.77391304347827
Rufunsa,2014,327.02608695652174,November 23,148.50434782608696
Rufunsa,2015,323.09565217391304,November 19,151.70434782608694
Rufunsa,2016,328.89565217391305,November 24,154.1304347826087
Rufunsa,2017,331.03478260869565,November 27,153.19130434782608
Rufunsa,2018,334.60869565217394,November 30,176.0782608695652
Rufunsa,2019,2.713043478260869,January 02,118.58260869565216
Rufunsa,2020,330.4782608695652,November 26,164.5391304347826
Rufunsa,2021,325.5913043478261,November 21,138.72173913043477
Samfya,2000,309.0,November 05,192.75
Samfya,2001,310.25,November 06,181.425
Samfya,2002,313.4,November 09,186.425
Samfya,2003,329.45,November 25,167.875
Samfya,2004,314.5,November 10,189.0
Samfya,2005,322.45,November 18,166.0
Samfya,2006,319.975,November 15,178.775
Samfya,2007,302.025,October 29,200.425
Samfya,2008,316.8,November 12,167.85
Samfya,2009,303.2,October 30,203.575
Samfya,2010,319.8,November 15,180.45
Samfya,2011,347.4,December 13,148.05
Samfya,2012,312.9,November 08,194.05
Samfya,2013,306.275,November 02,192.225
Samfya,2014,324.95,November 20,175.7
Samfya,2015,324.65,November 20,181.325
Samfya,2016,324.1,November 20,179.275
Samfya,2017,328.0,November 24,175.475
Samfya,2018,327.05,November 23,176.2
Samfya,2019,344.0,December 10,164.575
Samfya,2020,336.925,December 02,179.0
Samfya,2021,323.0,November 19,166.8
Senanga,2000,317.7022900763359,November 13,161.0763358778626
Senanga,2001,304.206106870229,October 31,171.9770992366412
Senanga,2002,327.8396946564886,November 23,150.93129770992363
Senanga,2003,326.80152671755724,November 22,145.29770992366412
Senanga,2004,345.62595419847327,December 11,135.7175572519084
Senanga,2005,314.23664122137404,November 10,147.81679389312978
Senanga,2006,322.5267175572519,November 18,149.9083969465649
Senanga,2007,303.3206106870229,October 30,169.24427480916032
Senanga,2008,315.59541984732823,November 11,157.46564885496184
Senanga,2009,312.206106870229,November 08,179.412213740458
Senanga,2010,316.25954198473283,November 12,176.793893129771
Senanga,2011,337.9618320610687,December 03,105.08396946564883
Senanga,2012,330.793893129771,November 26,133.05343511450383
Senanga,2013,297.77862595419845,October 24,163.01526717557252
Senanga,2014,306.69465648854964,November 02,165.57251908396947
Senanga,2015,323.2290076335878,November 19,137.44274809160305
Senanga,2016,323.8320610687023,November 19,155.5648854961832
Senanga,2017,330.0610687022901,November 26,148.50381679389312
Senanga,2018,322.3206106870229,November 18,171.04580152671755
Senanga,2019,280.0610687022901,October 07,163.93893129770993
Senanga,2020,335.58015267175574,December 01,142.25954198473283
Senanga,2021,321.12213740458014,November 17,151.2824427480916
Senga Hill,2000,307.9655172413793,November 03,190.24137931034485
Senga Hill,2001,305.4655172413793,November 01,184.6034482758621
Senga Hill,2002,312.63793103448273,November 08,178.08620689655172
Senga Hill,2003,336.6551724137931,December 02,161.86206896551724
Senga Hill,2004,329.0344827586207,November 25,176.05172413793105
Senga Hill,2005,328.2931034482759,November 24,162.5
Senga Hill,2006,315.4310344827586,November 11,221.18965517241375
Senga Hill,2007,304.01724137931035,October 31,193.39655172413796
Senga Hill,2008,316.58620689655174,November 12,188.1206896551724
Senga Hill,2009,310.6551724137931,November 06,185.05172413793105
Senga Hill,2010,326.3965517241379,November 22,166.91379310344828
Senga Hill,2011,347.12068965517244,December 13,160.0344827586207
Senga Hill,2012,322.5689655172414,November 18,193.4655172413793
Senga Hill,2013,313.6034482758621,November 09,175.68965517241378
Senga Hill,2014,327.8965517241379,November 23,172.20689655172413
Senga Hill,2015,324.63793103448273,November 20,180.98275862068965
Senga Hill,2016,324.17241379310343,November 20,188.29310344827587
Senga Hill,2017,325.9655172413793,November 21,166.1551724137931
Senga Hill,2018,331.82758620689657,November 27,169.3448275862069
Senga Hill,2019,340.91379310344826,December 06,174.70689655172413
Senga Hill,2020,337.2068965517241,December 03,172.01724137931035
Senga Hill,2021,323.1551724137931,November 19,176.06896551724137
Serenje,2000,308.97777777777776,November 04,178.42962962962963
Serenje,2001,335.5407407407407,December 01,157.74074074074073
Serenje,2002,343.6222222222222,December 09,150.5185185185185
Serenje,2003,336.97037037037035,December 02,156.25185185185185
Serenje,2004,323.6222222222222,November 19,178.4148148148148
Serenje,2005,336.3111111111112,December 02,131.94814814814814
Serenje,2006,320.8740740740741,November 16,175.31851851851852
Serenje,2007,308.76296296296294,November 04,168.17777777777778
Serenje,2008,319.9185185185185,November 15,158.8740740740741
Serenje,2009,316.037037037037,November 12,186.26666666666668
Serenje,2010,327.0,November 23,157.9111111111111
Serenje,2011,350.97777777777776,December 16,130.92592592592592
Serenje,2012,311.7851851851852,November 07,178.66666666666666
Serenje,2013,316.162962962963,November 12,169.35555555555555
Serenje,2014,324.3925925925926,November 20,169.16296296296295
Serenje,2015,323.9555555555556,November 19,159.38518518518518
Serenje,2016,327.45185185185187,November 23,163.4814814814815
Serenje,2017,329.06666666666666,November 25,162.73333333333332
Serenje,2018,329.94074074074075,November 25,169.84444444444443
Serenje,2019,344.2518518518518,December 10,152.74814814814815
Serenje,2020,336.4592592592593,December 02,165.83703703703705
Serenje,2021,324.44444444444446,November 20,151.61481481481482
Sesheke,2000,334.8776978417266,November 30,143.75539568345323
Sesheke,2001,305.57553956834533,November 01,179.4244604316547
Sesheke,2002,344.1726618705036,December 10,84.92086330935251
Sesheke,2003,291.58992805755395,October 18,82.69064748201438
Sesheke,2004,356.40287769784175,December 22,122.14388489208632
Sesheke,2005,314.61870503597123,November 10,115.15827338129496
Sesheke,2006,316.4172661870504,November 12,157.8273381294964
Sesheke,2007,315.43884892086334,November 11,149.7841726618705
Sesheke,2008,316.6906474820144,November 12,153.93525179856115
Sesheke,2009,295.7841726618705,October 22,157.0359712230216
Sesheke,2010,313.0935251798561,November 09,166.5755395683453
Sesheke,2011,332.48201438848923,November 28,83.18705035971223
Sesheke,2012,334.9280575539568,November 30,117.18705035971225
Sesheke,2013,310.0575539568345,November 06,128.4820143884892
Sesheke,2014,303.0575539568345,October 30,169.31654676258992
Sesheke,2015,321.5539568345324,November 17,135.49640287769785
Sesheke,2016,289.75539568345323,October 16,138.20143884892087
Sesheke,2017,330.9424460431655,November 26,143.59712230215828
Sesheke,2018,322.9640287769784,November 18,169.01438848920864
Sesheke,2019,3.021582733812949,January 03,92.46762589928058
Sesheke,2020,259.42446043165467,September 16,124.30935251798562
Sesheke,2021,324.47482014388487,November 20,141.8273381294964
Shang'ombo,2000,316.7525773195876,November 12,166.31958762886595
Shang'ombo,2001,304.1752577319588,October 31,174.06185567010309
Shang'ombo,2002,333.0824742268041,November 29,149.97938144329896
Shang'ombo,2003,322.50515463917526,November 18,160.95876288659792
Shang'ombo,2004,360.77319587628864,December 26,125.2680412371134
Shang'ombo,2005,315.0,November 11,153.9278350515464
Shang'ombo,2006,325.7835051546392,November 21,151.18556701030928
Shang'ombo,2007,317.64948453608247,November 13,159.30927835051546
Shang'ombo,2008,315.12371134020617,November 11,157.98969072164948
Shang'ombo,2009,319.70103092783506,November 15,162.88659793814432
Shang'ombo,2010,320.64948453608247,November 16,176.36082474226805
Shang'ombo,2011,337.1958762886598,December 03,105.6701030927835
Shang'ombo,2012,334.4226804123711,November 30,127.31958762886596
Shang'ombo,2013,296.4742268041237,October 23,157.4742268041237
Shang'ombo,2014,307.02061855670104,November 03,175.79381443298968
Shang'ombo,2015,320.4639175257732,November 16,140.88659793814432
Shang'ombo,2016,323.659793814433,November 19,155.71134020618555
Shang'ombo,2017,329.0412371134021,November 25,152.2577319587629
Shang'ombo,2018,190.58762886597933,July 09,146.55670103092783
Shang'ombo,2019,283.0412371134021,October 10,164.88659793814432
Shang'ombo,2020,334.4845360824742,November 30,141.79381443298968
Shang'ombo,2021,323.12371134020617,November 19,155.17525773195877
Shibuyunji,2000,308.25,November 04,170.85
Shibuyunji,2001,322.0,November 18,156.05
Shibuyunji,2002,347.05,December 13,103.7
Shibuyunji,2003,331.35,November 27,154.3
Shibuyunji,2004,328.6,November 24,152.4
Shibuyunji,2005,330.2,November 26,105.85
Shibuyunji,2006,322.1,November 18,148.2
Shibuyunji,2007,313.5,November 09,147.15
Shibuyunji,2008,322.8,November 18,151.05
Shibuyunji,2009,314.0,November 10,159.9
Shibuyunji,2010,327.05,November 23,148.2
Shibuyunji,2011,341.1,December 07,115.25
Shibuyunji,2012,307.0,November 03,174.0
Shibuyunji,2013,305.0,November 01,158.0
Shibuyunji,2014,325.0,November 21,146.1
Shibuyunji,2015,323.0,November 19,144.95
Shibuyunji,2016,327.25,November 23,152.6
Shibuyunji,2017,331.0,November 27,145.9
Shibuyunji,2018,331.55,November 27,165.1
Shibuyunji,2019,165.8,June 14,109.1
Shibuyunji,2020,331.35,November 27,147.15
Shibuyunji,2021,322.0,November 18,140.1
Shiwamg'andu,2000,307.0550458715596,November 03,179.24770642201835
Shiwamg'andu,2001,307.9816513761468,November 03,180.03669724770643
Shiwamg'andu,2002,313.0091743119266,November 09,175.7981651376147
Shiwamg'andu,2003,332.74311926605503,November 28,165.07339449541286
Shiwamg'andu,2004,326.3119266055046,November 22,170.26605504587155
Shiwamg'andu,2005,318.3211009174312,November 14,170.42201834862385
Shiwamg'andu,2006,319.8440366972477,November 15,189.3119266055046
Shiwamg'andu,2007,300.7522935779817,October 27,192.9633027522936
Shiwamg'andu,2008,323.27522935779814,November 19,151.54128440366972
Shiwamg'andu,2009,311.6146788990825,November 07,173.58715596330276
Shiwamg'andu,2010,329.0,November 25,153.1834862385321
Shiwamg'andu,2011,350.5045871559633,December 16,144.4678899082569
Shiwamg'andu,2012,313.7155963302752,November 09,189.5229357798165
Shiwamg'andu,2013,318.9357798165138,November 14,168.21100917431193
Shiwamg'andu,2014,328.6146788990825,November 24,167.60550458715596
Shiwamg'andu,2015,325.8807339449541,November 21,168.03669724770643
Shiwamg'andu,2016,327.0642201834862,November 23,169.37614678899084
Shiwamg'andu,2017,328.348623853211,November 24,163.5137614678899
Shiwamg'andu,2018,336.41284403669727,December 02,161.88073394495413
Shiwamg'andu,2019,342.5963302752294,December 08,165.60550458715596
Shiwamg'andu,2020,338.35779816513764,December 04,163.86238532110093
Shiwamg'andu,2021,325.5321100917431,November 21,163.19266055045873
Siavonga,2000,321.0869565217391,November 17,182.7826086956522
Siavonga,2001,322.0,November 18,160.7826086956522
Siavonga,2002,347.95652173913044,December 13,106.17391304347828
Siavonga,2003,333.39130434782606,November 29,152.82608695652175
Siavonga,2004,331.0,November 27,154.56521739130434
Siavonga,2005,333.0869565217391,November 29,113.6086956521739
Siavonga,2006,329.7391304347826,November 25,152.17391304347825
Siavonga,2007,314.39130434782606,November 10,150.1304347826087
Siavonga,2008,323.2608695652174,November 19,154.47826086956522
Siavonga,2009,316.8260869565217,November 12,154.47826086956522
Siavonga,2010,328.1304347826087,November 24,152.82608695652175
Siavonga,2011,349.1304347826087,December 15,106.56521739130434
Siavonga,2012,335.2608695652174,December 01,139.82608695652175
Siavonga,2013,338.5652173913044,December 04,139.47826086956522
Siavonga,2014,314.95652173913044,November 10,155.69565217391303
Siavonga,2015,323.5217391304348,November 19,147.56521739130434
Siavonga,2016,331.3478260869565,November 27,144.56521739130434
Siavonga,2017,331.0,November 27,146.69565217391303
Siavonga,2018,334.5652173913044,November 30,157.7391304347826
Siavonga,2019,3.4347826086956523,January 03,103.8695652173913
Siavonga,2020,21.0,January 21,92.0
Siavonga,2021,325.3478260869565,November 21,140.82608695652175
Sikongo,2000,322.17391304347825,November 18,165.7391304347826
Sikongo,2001,301.0760869565217,October 28,184.7826086956522
Sikongo,2002,332.5760869565217,November 28,163.54347826086956
Sikongo,2003,313.35869565217394,November 09,180.45652173913044
Sikongo,2004,350.30434782608694,December 16,136.69565217391303
Sikongo,2005,314.9891304347826,November 10,168.54347826086956
Sikongo,2006,328.2826086956522,November 24,155.47826086956522
Sikongo,2007,303.2608695652174,October 30,178.47826086956522
Sikongo,2008,314.35869565217394,November 10,160.3695652173913
Sikongo,2009,315.2173913043478,November 11,176.5108695652174
Sikongo,2010,317.3260869565217,November 13,180.95652173913044
Sikongo,2011,335.3152173913044,December 01,111.6195652173913
Sikongo,2012,319.7608695652174,November 15,152.57608695652175
Sikongo,2013,297.60869565217394,October 24,166.40217391304347
Sikongo,2014,307.0,November 03,185.06521739130437
Sikongo,2015,320.7934782608696,November 16,144.41304347826087
Sikongo,2016,322.9021739130435,November 18,160.8695652173913
Sikongo,2017,328.0108695652174,November 24,154.1304347826087
Sikongo,2018,33.5,February 02,110.82608695652172
Sikongo,2019,305.9673913043478,November 01,172.77173913043478
Sikongo,2020,335.7282608695652,December 01,148.1086956521739
Sikongo,2021,320.9021739130435,November 16,161.18478260869566
Sinazongwe,2000,316.327868852459,November 12,192.0655737704918
Sinazongwe,2001,321.9344262295082,November 17,164.27868852459017
Sinazongwe,2002,346.9836065573771,December 12,88.49180327868852
Sinazongwe,2003,193.8852459016393,July 12,115.1967213114754
Sinazongwe,2004,340.26229508196724,December 06,149.40983606557376
Sinazongwe,2005,333.78688524590166,November 29,99.1311475409836
Sinazongwe,2006,322.9672131147541,November 18,155.47540983606558
Sinazongwe,2007,317.91803278688525,November 13,145.8360655737705
Sinazongwe,2008,320.37704918032784,November 16,152.95081967213116
Sinazongwe,2009,316.9836065573771,November 12,158.8360655737705
Sinazongwe,2010,330.11475409836066,November 26,160.52459016393442
Sinazongwe,2011,321.6393442622951,November 17,99.31147540983606
Sinazongwe,2012,335.1967213114754,December 01,130.49180327868854
Sinazongwe,2013,340.6065573770492,December 06,137.0327868852459
Sinazongwe,2014,39.98360655737705,February 08,94.22950819672133
Sinazongwe,2015,325.8524590163934,November 21,143.14754098360655
Sinazongwe,2016,175.49180327868854,June 24,109.95081967213116
Sinazongwe,2017,333.8196721311475,November 29,144.75409836065575
Sinazongwe,2018,328.3114754098361,November 24,157.0983606557377
Sinazongwe,2019,4.934426229508197,January 04,94.8688524590164
Sinazongwe,2020,21.9344262295082,January 21,88.37704918032787
Sinazongwe,2021,323.11475409836066,November 19,150.0327868852459
Sinda,2000,309.1212121212121,November 05,188.72727272727272
Sinda,2001,322.4848484848485,November 18,163.45454545454547
Sinda,2002,329.54545454545456,November 25,158.45454545454547
Sinda,2003,336.2121212121212,December 02,154.5151515151515
Sinda,2004,307.09090909090907,November 03,198.4848484848485
Sinda,2005,334.7575757575757,November 30,118.6060606060606
Sinda,2006,321.06060606060606,November 17,183.84848484848484
Sinda,2007,336.7878787878788,December 02,142.33333333333334
Sinda,2008,322.1212121212121,November 18,163.3030303030303
Sinda,2009,318.93939393939394,November 14,172.33333333333334
Sinda,2010,327.0,November 23,159.33333333333334
Sinda,2011,351.0,December 17,124.78787878787878
Sinda,2012,310.1212121212121,November 06,179.24242424242425
Sinda,2013,335.0,December 01,146.9090909090909
Sinda,2014,325.0,November 21,162.72727272727272
Sinda,2015,326.0,November 22,159.0
Sinda,2016,329.1212121212121,November 25,162.63636363636363
Sinda,2017,330.0,November 26,162.27272727272728
Sinda,2018,331.0,November 27,169.84848484848484
Sinda,2019,346.0,December 12,150.87878787878788
Sinda,2020,335.030303030303,December 01,169.54545454545453
Sinda,2021,327.0,November 23,142.78787878787878
Sioma,2000,325.57,November 21,154.76
Sioma,2001,304.82,October 31,174.41
Sioma,2002,338.8,December 04,111.66
Sioma,2003,330.55,November 26,122.18
Sioma,2004,363.1,December 29,121.41
Sioma,2005,314.68,November 10,144.8
Sioma,2006,321.68,November 17,152.81
Sioma,2007,312.09,November 08,158.88
Sioma,2008,315.28,November 11,156.41
Sioma,2009,315.91,November 11,162.17
Sioma,2010,320.25,November 16,172.82
Sioma,2011,338.15,December 04,101.88
Sioma,2012,335.15,December 01,119.3
Sioma,2013,299.19,October 26,140.54
Sioma,2014,306.74,November 02,166.82
Sioma,2015,321.1,November 17,135.14
Sioma,2016,325.23,November 21,151.87
Sioma,2017,330.07,November 26,147.97
Sioma,2018,280.32,October 07,163.7
Sioma,2019,159.23,June 08,131.86
Sioma,2020,333.96,November 29,139.14
Sioma,2021,324.35,November 20,145.94
Solwezi,2000,308.687074829932,November 04,179.99319727891157
Solwezi,2001,302.0204081632653,October 29,188.8231292517007
Solwezi,2002,302.04761904761904,October 29,184.68027210884352
Solwezi,2003,296.51020408163265,October 23,198.9047619047619
Solwezi,2004,308.734693877551,November 04,173.08163265306123
Solwezi,2005,311.7074829931973,November 07,177.63945578231292
Solwezi,2006,308.04761904761904,November 04,190.6122448979592
Solwezi,2007,302.0,October 29,187.0612244897959
Solwezi,2008,314.46938775510205,November 10,172.87755102040816
Solwezi,2009,301.68027210884355,October 28,203.42176870748295
Solwezi,2010,311.2448979591837,November 07,177.7482993197279
Solwezi,2011,331.4761904761905,November 27,156.9387755102041
Solwezi,2012,296.23809523809524,October 23,196.21768707482997
Solwezi,2013,298.0,October 25,194.56462585034012
Solwezi,2014,323.4761904761905,November 19,169.91156462585033
Solwezi,2015,324.8095238095238,November 20,168.02721088435374
Solwezi,2016,321.34013605442175,November 17,173.0748299319728
Solwezi,2017,325.3945578231293,November 21,168.04761904761904
Solwezi,2018,315.0612244897959,November 11,184.6326530612245
Solwezi,2019,343.6462585034014,December 09,158.8231292517007
Solwezi,2020,324.8775510204082,November 20,179.79591836734693
Solwezi,2021,321.0,November 17,166.73469387755102
Vubwi,2000,307.90909090909093,November 03,195.3636363636364
Vubwi,2001,332.6363636363636,November 28,160.54545454545453
Vubwi,2002,321.27272727272725,November 17,171.0
Vubwi,2003,337.45454545454544,December 03,155.36363636363637
Vubwi,2004,311.8181818181818,November 07,194.72727272727272
Vubwi,2005,334.0,November 30,134.0909090909091
Vubwi,2006,322.54545454545456,November 18,188.72727272727272
Vubwi,2007,336.8181818181818,December 02,150.0909090909091
Vubwi,2008,325.45454545454544,November 21,166.0909090909091
Vubwi,2009,319.45454545454544,November 15,179.8181818181818
Vubwi,2010,328.09090909090907,November 24,161.54545454545453
Vubwi,2011,352.0,December 18,127.45454545454544
Vubwi,2012,310.54545454545456,November 06,182.8181818181818
Vubwi,2013,335.0,December 01,150.72727272727272
Vubwi,2014,325.09090909090907,November 21,164.63636363636363
Vubwi,2015,326.1818181818182,November 22,165.45454545454547
Vubwi,2016,330.1818181818182,November 26,164.9090909090909
Vubwi,2017,334.3636363636364,November 30,161.54545454545453
Vubwi,2018,331.54545454545456,November 27,169.72727272727272
Vubwi,2019,346.27272727272725,December 12,157.72727272727272
Vubwi,2020,338.27272727272725,December 04,171.0909090909091
Vubwi,2021,341.6363636363636,December 07,130.0
Zambezi,2000,301.2189349112426,October 28,188.10650887573965
Zambezi,2001,297.6686390532544,October 24,191.603550295858
Zambezi,2002,304.8343195266272,October 31,178.01183431952663
Zambezi,2003,311.3786982248521,November 07,183.88757396449705
Zambezi,2004,306.1065088757396,November 02,187.0059171597633
Zambezi,2005,306.56804733727813,November 02,182.45562130177515
Zambezi,2006,304.46153846153845,October 31,183.0887573964497
Zambezi,2007,301.3905325443787,October 28,187.0
Zambezi,2008,303.603550295858,October 30,176.20118343195267
Zambezi,2009,309.27810650887574,November 05,190.6508875739645
Zambezi,2010,301.0,October 28,199.97041420118344
Zambezi,2011,279.0887573964497,October 06,197.74556213017752
Zambezi,2012,300.03550295857985,October 27,180.55029585798815
Zambezi,2013,297.7100591715976,October 24,188.7692307692308
Zambezi,2014,313.6923076923077,November 09,172.68639053254438
Zambezi,2015,317.9230769230769,November 13,159.7337278106509
Zambezi,2016,322.0,November 18,166.76331360946745
Zambezi,2017,324.1242603550296,November 20,163.30769230769232
Zambezi,2018,316.810650887574,November 12,178.23668639053255
Zambezi,2019,305.1065088757396,November 01,182.0414201183432
Zambezi,2020,299.0,October 26,200.10650887573965
Zambezi,2021,306.63313609467457,November 02,176.63905325443787
Zimba,2000,309.5074626865672,November 05,190.59701492537317
Zimba,2001,302.8358208955224,October 29,159.47761194029852
Zimba,2002,346.1641791044776,December 12,79.07462686567165
Zimba,2003,167.16417910447765,June 16,90.40298507462688
Zimba,2004,340.2238805970149,December 06,148.1492537313433
Zimba,2005,332.6268656716418,November 28,98.94029850746269
Zimba,2006,322.67164179104475,November 18,154.17910447761193
Zimba,2007,326.1641791044776,November 22,136.6417910447761
Zimba,2008,318.8955223880597,November 14,148.97014925373134
Zimba,2009,311.8805970149254,November 07,162.91044776119404
Zimba,2010,323.2686567164179,November 19,166.92537313432837
Zimba,2011,282.3134328358209,October 09,93.77611940298507
Zimba,2012,327.76119402985074,November 23,137.0597014925373
Zimba,2013,340.0149253731343,December 06,126.73134328358208
Zimba,2014,34.04477611940298,February 03,92.34328358208955
Zimba,2015,323.7761194029851,November 19,143.65671641791045
Zimba,2016,278.8358208955224,October 05,130.67164179104478
Zimba,2017,332.4029850746269,November 28,144.23880597014926
Zimba,2018,320.179104477612,November 16,161.92537313432837
Zimba,2019,5.0,January 05,94.26865671641792
Zimba,2020,22.0,January 22,82.34328358208955
Zimba,2021,322.04477611940297,November 18,150.44776119402985
